shipdate,productid,orderid,totalprice,PRODUCTID,PRODUCTGROUPNAME,campaignid,shipyear,freeshippingflag,channel,log_totalprice
2013-08-27 00:00:00,11055,1099712,16.15,11055,BOOK,2141,2013,N,PARTNER,2.7819200496686656
2013-11-18 00:00:00,11006,1083262,31.45,11006,BOOK,2141,2013,N,PARTNER,3.4483989831464497
2011-06-13 00:00:00,10942,1040366,13.45,10942,BOOK,2141,2011,N,PARTNER,2.598979106047848
2012-09-18 00:00:00,10821,1043637,17.8,10821,BOOK,2236,2012,N,WEB,2.8791984572980396
2012-01-30 00:00:00,10834,1070514,17.8,10834,BOOK,2236,2012,N,WEB,2.8791984572980396
2014-10-16 00:00:00,12491,1151118,13.45,12491,BOOK,2141,2014,N,PARTNER,2.598979106047848
2014-04-02 00:00:00,11988,1075059,29.9,11988,BOOK,2236,2014,N,WEB,3.3978584803966405
2011-12-07 00:00:00,11055,1073475,64.6,11055,BOOK,2141,2011,N,PARTNER,4.168214410788556
2012-09-25 00:00:00,10834,1042226,0.0,10834,BOOK,2236,2012,N,WEB,-inf
2013-02-13 00:00:00,10008,1083038,10.95,10008,BOOK,2010,2013,N,INSERT,2.3933394562625097
2014-04-14 00:00:00,11169,1077224,15.0,11169,BOOK,2236,2014,N,WEB,2.70805020110221
2011-12-06 00:00:00,10837,1047773,18.0,10837,BOOK,2141,2011,N,PARTNER,2.8903717578961645
2015-11-22 00:00:00,13627,1430264,0.0,13627,BOOK,2237,2015,N,BULK,-inf
2014-11-06 00:00:00,12502,1150644,0.0,12502,BOOK,2076,2014,Y,AD,-inf
2015-01-02 00:00:00,12003,1204192,14.0,12003,BOOK,2173,2015,N,AD,2.6390573296152584
2013-10-14 00:00:00,10844,1074433,26.95,10844,BOOK,2141,2013,N,PARTNER,3.2939832973550063
2013-04-16 00:00:00,10844,1096070,26.65,10844,BOOK,2236,2013,N,WEB,3.2827891506118534
2012-03-17 00:00:00,10940,1049375,13.45,10940,BOOK,2141,2012,N,PARTNER,2.598979106047848
2014-11-19 00:00:00,12808,1172089,12.42,12808,BOOK,2141,2014,N,PARTNER,2.519308076505333
2012-08-08 00:00:00,10989,1070776,11.67,10989,BOOK,2173,2012,N,AD,2.4570214462984645
2011-03-21 00:00:00,10942,1023571,13.45,10942,BOOK,2141,2011,N,PARTNER,2.598979106047848
2013-05-20 00:00:00,11058,1105041,27.0,11058,BOOK,2141,2013,N,PARTNER,3.295836866004329
2013-12-09 00:00:00,11018,1089257,23.4,11018,BOOK,2141,2013,N,PARTNER,3.152736022363656
2012-03-30 00:00:00,10985,1051619,10.34,10985,BOOK,2141,2012,N,PARTNER,2.336019869080283
2012-04-12 00:00:00,10940,1053525,13.45,10940,BOOK,2141,2012,N,PARTNER,2.598979106047848
2015-12-23 00:00:00,13564,1456148,15.3,13564,BOOK,2141,2015,N,PARTNER,2.72785282839839
2013-02-05 00:00:00,11169,1082375,15.0,11169,BOOK,2141,2013,N,PARTNER,2.70805020110221
2013-01-31 00:00:00,11169,1082466,15.0,11169,BOOK,2141,2013,N,PARTNER,2.70805020110221
2013-03-25 00:00:00,10008,1087893,10.95,10008,BOOK,2010,2013,N,INSERT,2.3933394562625097
2012-01-04 00:00:00,11168,1061213,22.5,11168,BOOK,2173,2012,N,AD,3.1135153092103742
2014-04-24 00:00:00,11987,1082089,16.3,11987,BOOK,2141,2014,N,PARTNER,2.791165107812717
2011-10-24 00:00:00,10940,1075868,16.95,10940,BOOK,2173,2011,N,AD,2.830267833826459
2012-06-14 00:00:00,10836,1059354,34.0,10836,BOOK,2095,2012,N,EMPLOYEE,3.5263605246161616
2012-01-16 00:00:00,11111,1064005,17.95,11111,BOOK,2173,2012,N,AD,2.8875901149342877
2012-06-04 00:00:00,11168,1058769,19.12,11168,BOOK,2095,2012,N,EMPLOYEE,2.9507349076232554
2011-03-23 00:00:00,11055,1023413,16.15,11055,BOOK,2141,2011,N,PARTNER,2.7819200496686656
2011-12-05 00:00:00,10845,1045609,12.46,10845,BOOK,2236,2011,N,WEB,2.522523513359307
2010-12-30 00:00:00,10006,1024706,7.5,10006,BOOK,2141,2010,N,PARTNER,2.0149030205422647
2015-12-02 00:00:00,13351,1438125,8.95,13351,BOOK,2141,2015,N,PARTNER,2.191653532286764
2011-02-02 00:00:00,11197,1013880,10.05,11197,BOOK,2173,2011,N,AD,2.307572634505085
2013-06-19 00:00:00,11180,1090617,16.0,11180,BOOK,2236,2013,N,WEB,2.772588722239781
2013-12-20 00:00:00,11169,1077792,13.5,11169,BOOK,2173,2013,N,AD,2.6026896854443837
2014-04-04 00:00:00,11055,1075737,16.15,11055,BOOK,2141,2014,N,PARTNER,2.7819200496686656
2015-02-06 00:00:00,10981,1233024,12.95,10981,BOOK,2236,2015,N,WEB,2.5610957881455465
2014-01-07 00:00:00,10850,1088581,35.0,10850,BOOK,2173,2014,N,AD,3.5553480614894135
2015-10-27 00:00:00,13389,1412187,29.95,13389,BOOK,2236,2015,N,WEB,3.3995293245614584
2011-03-14 00:00:00,11168,1022219,20.25,11168,BOOK,2141,2011,N,PARTNER,3.0081547935525483
2010-12-16 00:00:00,10006,1031651,7.5,10006,BOOK,2173,2010,N,AD,2.0149030205422647
2015-09-27 00:00:00,13193,1391143,13.45,13193,BOOK,2141,2015,N,PARTNER,2.598979106047848
2015-11-03 00:00:00,13099,1417198,13.5,13099,BOOK,2141,2015,N,PARTNER,2.6026896854443837
2014-06-16 00:00:00,10838,1118081,11.99,10838,CALENDAR,2236,2014,N,WEB,2.4840729690394228
2011-11-27 00:00:00,10862,1062774,39.95,10862,CALENDAR,2173,2011,N,AD,3.6876286722122837
2012-12-19 00:00:00,10003,1065207,21.9,10003,CALENDAR,2141,2012,N,PARTNER,3.086486636822455
2013-12-04 00:00:00,12014,1096185,9.85,12014,CALENDAR,2141,2013,N,PARTNER,2.2874714551839976
2010-12-20 00:00:00,10993,1020156,29.95,10993,CALENDAR,2141,2010,N,PARTNER,3.3995293245614584
2011-01-05 00:00:00,10993,1030402,35.95,10993,CALENDAR,2141,2011,N,PARTNER,3.5821290841670557
2014-12-04 00:00:00,12176,1184031,26.95,12176,CALENDAR,2141,2014,N,PARTNER,3.2939832973550063
2011-12-28 00:00:00,10002,1058516,21.9,10002,CALENDAR,2204,2011,N,REFERRAL,3.086486636822455
2010-12-23 00:00:00,11003,1015624,14.95,11003,CALENDAR,2141,2010,N,PARTNER,2.7047112998366956
2012-05-11 00:00:00,10001,1053920,13.5,10001,CALENDAR,2141,2012,N,PARTNER,2.6026896854443837
2012-12-10 00:00:00,10863,1059544,26.65,10863,CALENDAR,2236,2012,N,WEB,3.2827891506118534
2015-11-09 00:00:00,13298,1421368,26.95,13298,CALENDAR,2141,2015,N,PARTNER,3.2939832973550063
2016-01-17 00:00:00,13298,1471140,29.95,13298,CALENDAR,2236,2016,N,WEB,3.3995293245614584
2015-11-30 00:00:00,13298,1436184,53.9,13298,CALENDAR,2141,2015,N,PARTNER,3.9871304779149512
2011-12-28 00:00:00,10862,1058802,39.95,10862,CALENDAR,2236,2011,N,WEB,3.6876286722122837
2012-12-26 00:00:00,11057,1068731,14.95,11057,CALENDAR,2236,2012,N,WEB,2.7047112998366956
2014-12-05 00:00:00,12175,1185142,10.95,12175,CALENDAR,2236,2014,N,WEB,2.3933394562625097
2015-11-02 00:00:00,13298,1416158,22.95,13298,CALENDAR,2236,2015,N,WEB,3.133317936506554
2011-12-14 00:00:00,11056,1053678,12.95,11056,CALENDAR,2141,2011,N,PARTNER,2.5610957881455465
2012-12-28 00:00:00,10863,1066462,26.95,10863,CALENDAR,2141,2012,N,PARTNER,3.2939832973550063
2012-11-14 00:00:00,10863,1051314,49.9,10863,CALENDAR,2141,2012,N,PARTNER,3.910021002757473
2012-12-11 00:00:00,10863,1062834,26.95,10863,CALENDAR,2141,2012,N,PARTNER,3.2939832973550063
2012-11-20 00:00:00,11057,1057444,14.95,11057,CALENDAR,2173,2012,N,AD,2.7047112998366956
2011-12-08 00:00:00,11056,1047226,0.0,11056,CALENDAR,2141,2011,N,PARTNER,-inf
2015-04-14 00:00:00,12176,1282024,22.95,12176,CALENDAR,2236,2015,N,WEB,3.133317936506554
2011-12-20 00:00:00,10862,1057214,89.85,10862,CALENDAR,2141,2011,N,PARTNER,4.498141613229568
2011-12-27 00:00:00,10862,1069830,29.95,10862,CALENDAR,2141,2011,N,PARTNER,3.3995293245614584
2014-10-22 00:00:00,12176,1148397,24.95,12176,CALENDAR,2071,2014,N,AD,3.2168738221975275
2016-06-09 00:00:00,10956,1575268,0.0,10956,FREEBIE,2173,2016,N,AD,-inf
2014-12-02 00:00:00,12820,1182019,0.0,12820,FREEBIE,2150,2014,Y,CATALOG,-inf
2014-11-26 00:00:00,12819,1177178,0.0,12819,FREEBIE,2236,2014,N,WEB,-inf
2014-11-07 00:00:00,12820,1162078,0.0,12820,FREEBIE,2236,2014,N,WEB,-inf
2015-05-27 00:00:00,12820,1305656,0.0,12820,FREEBIE,2235,2015,N,PARTNER,-inf
2014-12-08 00:00:00,12820,1186432,0.0,12820,FREEBIE,2236,2014,N,WEB,-inf
2015-08-02 00:00:00,12820,1355118,0.0,12820,FREEBIE,2141,2015,N,PARTNER,-inf
2015-08-16 00:00:00,12820,1363162,0.0,12820,FREEBIE,2141,2015,N,PARTNER,-inf
2015-01-21 00:00:00,12820,1221016,0.0,12820,FREEBIE,2236,2015,N,WEB,-inf
2015-03-16 00:00:00,12820,1261009,0.0,12820,FREEBIE,2062,2015,N,AD,-inf
2014-12-16 00:00:00,12820,1193106,0.0,12820,FREEBIE,2141,2014,N,PARTNER,-inf
2015-08-23 00:00:00,12820,1368171,0.0,12820,FREEBIE,2236,2015,N,WEB,-inf
2014-12-16 00:00:00,12820,1193209,0.0,12820,FREEBIE,2173,2014,N,AD,-inf
2015-08-11 00:00:00,12820,1361115,0.0,12820,FREEBIE,2141,2015,N,PARTNER,-inf
2015-06-22 00:00:00,13190,1324184,0.0,13190,FREEBIE,2173,2015,N,AD,-inf
2015-05-27 00:00:00,13190,1305790,0.0,13190,FREEBIE,2236,2015,N,WEB,-inf
2014-12-16 00:00:00,12820,1195450,0.0,12820,FREEBIE,2141,2014,N,PARTNER,-inf
2015-02-27 00:00:00,10956,1248087,0.0,10956,FREEBIE,2141,2015,N,PARTNER,-inf
2015-07-26 00:00:00,12820,1349146,0.0,12820,FREEBIE,2200,2015,N,PARTNER,-inf
2015-05-27 00:00:00,12820,1305442,0.0,12820,FREEBIE,2235,2015,N,PARTNER,-inf
2014-11-07 00:00:00,12820,1162040,0.0,12820,FREEBIE,2236,2014,N,WEB,-inf
2014-11-20 00:00:00,12819,1173120,0.0,12819,FREEBIE,2076,2014,Y,AD,-inf
2014-12-10 00:00:00,12820,1187042,0.0,12820,FREEBIE,2141,2014,N,PARTNER,-inf
2016-06-09 00:00:00,10956,1575180,0.0,10956,FREEBIE,2141,2016,N,PARTNER,-inf
2014-12-10 00:00:00,12820,1187029,0.0,12820,FREEBIE,2236,2014,N,WEB,-inf
2014-11-24 00:00:00,12820,1175049,0.0,12820,FREEBIE,2141,2014,N,PARTNER,-inf
2015-08-24 00:00:00,12820,1369123,0.0,12820,FREEBIE,2141,2015,N,PARTNER,-inf
2015-06-10 00:00:00,13190,1315230,0.0,13190,FREEBIE,2236,2015,N,WEB,-inf
2015-12-13 00:00:00,10956,1446807,0.0,10956,FREEBIE,2141,2015,N,PARTNER,-inf
2014-12-10 00:00:00,12820,1187078,0.0,12820,FREEBIE,2236,2014,N,WEB,-inf
2014-12-15 00:00:00,12820,1192018,0.0,12820,FREEBIE,2173,2014,N,AD,-inf
2015-10-08 00:00:00,12820,1400123,0.0,12820,FREEBIE,2141,2015,N,PARTNER,-inf
2014-11-26 00:00:00,12819,1177060,0.0,12819,FREEBIE,2173,2014,N,AD,-inf
2015-06-03 00:00:00,13190,1310266,0.0,13190,FREEBIE,2141,2015,N,PARTNER,-inf
2015-10-01 00:00:00,12820,1395126,0.0,12820,FREEBIE,2141,2015,N,PARTNER,-inf
2014-12-16 00:00:00,12820,1193030,0.0,12820,FREEBIE,2236,2014,N,WEB,-inf
2014-12-10 00:00:00,12820,1187333,0.0,12820,FREEBIE,2236,2014,N,WEB,-inf
2015-06-14 00:00:00,13190,1317234,0.0,13190,FREEBIE,2141,2015,N,PARTNER,-inf
2015-07-08 00:00:00,12820,1337163,0.0,12820,FREEBIE,2141,2015,N,PARTNER,-inf
2014-12-18 00:00:00,12820,1195123,0.0,12820,FREEBIE,2173,2014,N,AD,-inf
2016-04-19 00:00:00,10956,1539130,0.0,10956,FREEBIE,2141,2016,N,PARTNER,-inf
2015-06-24 00:00:00,13190,1326141,0.0,13190,FREEBIE,2064,2015,N,MAIL,-inf
2014-11-19 00:00:00,12819,1172051,0.0,12819,FREEBIE,2141,2014,N,PARTNER,-inf
2015-05-27 00:00:00,12820,1305661,0.0,12820,FREEBIE,2235,2015,N,PARTNER,-inf
2015-10-06 00:00:00,12820,1398250,0.0,12820,FREEBIE,2236,2015,N,WEB,-inf
2014-12-17 00:00:00,12820,1194388,0.0,12820,FREEBIE,2236,2014,N,WEB,-inf
2014-11-03 00:00:00,12820,1157093,0.0,12820,FREEBIE,2141,2014,N,PARTNER,-inf
2015-08-06 00:00:00,10956,1358153,0.0,10956,FREEBIE,2141,2015,N,PARTNER,-inf
2015-09-14 00:00:00,12820,1382134,0.0,12820,FREEBIE,2236,2015,N,WEB,-inf
2015-07-27 00:00:00,12820,1350134,0.0,12820,FREEBIE,2236,2015,N,WEB,-inf
2016-06-17 00:00:00,10956,1581169,0.0,10956,FREEBIE,2141,2016,N,PARTNER,-inf
2015-07-19 00:00:00,12820,1344123,0.0,12820,FREEBIE,2236,2015,N,WEB,-inf
2014-12-01 00:00:00,12819,1181162,0.0,12819,FREEBIE,2076,2014,Y,AD,-inf
2014-11-26 00:00:00,12819,1177108,0.0,12819,FREEBIE,2236,2014,N,WEB,-inf
2016-09-15 00:00:00,10956,1640131,0.0,10956,FREEBIE,2141,2016,N,PARTNER,-inf
2014-12-09 00:00:00,12820,1186005,0.0,12820,FREEBIE,2194,2014,N,WEB,-inf
2015-05-24 00:00:00,12820,1302130,0.0,12820,FREEBIE,2236,2015,N,WEB,-inf
2015-05-20 00:00:00,12820,1300207,0.0,12820,FREEBIE,2141,2015,N,PARTNER,-inf
2015-03-05 00:00:00,10956,1254072,0.0,10956,FREEBIE,2141,2015,N,PARTNER,-inf
2015-06-18 00:00:00,12820,1321176,0.0,12820,FREEBIE,2141,2015,N,PARTNER,-inf
2015-05-27 00:00:00,12820,1305734,0.0,12820,FREEBIE,2141,2015,N,PARTNER,-inf
2014-12-02 00:00:00,12820,1182103,0.0,12820,FREEBIE,2072,2014,Y,MAIL,-inf
2015-03-23 00:00:00,10956,1266129,0.0,10956,FREEBIE,2236,2015,N,WEB,-inf
2016-06-09 00:00:00,10956,1575177,0.0,10956,FREEBIE,2141,2016,N,PARTNER,-inf
2015-10-13 00:00:00,12820,1403159,0.0,12820,FREEBIE,2114,2015,N,AD,-inf
2014-12-16 00:00:00,12820,1193020,0.0,12820,FREEBIE,2173,2014,N,AD,-inf
2015-06-21 00:00:00,13190,1323150,0.0,13190,FREEBIE,2173,2015,N,AD,-inf
2014-11-26 00:00:00,12819,1177037,0.0,12819,FREEBIE,2236,2014,N,WEB,-inf
2015-06-15 00:00:00,13190,1318207,0.0,13190,FREEBIE,2173,2015,N,AD,-inf
2014-11-25 00:00:00,12820,1176043,0.0,12820,FREEBIE,2236,2014,N,WEB,-inf
2015-06-21 00:00:00,13190,1323209,0.0,13190,FREEBIE,2141,2015,N,PARTNER,-inf
2014-12-09 00:00:00,12820,1186223,0.0,12820,FREEBIE,2173,2014,N,AD,-inf
2014-12-08 00:00:00,12820,1186670,0.0,12820,FREEBIE,2236,2014,N,WEB,-inf
2014-11-28 00:00:00,12820,1177994,0.0,12820,FREEBIE,2236,2014,N,WEB,-inf
2015-11-11 00:00:00,10956,1423165,0.0,10956,FREEBIE,2141,2015,N,PARTNER,-inf
2014-11-17 00:00:00,12820,1170106,0.0,12820,FREEBIE,2076,2014,Y,AD,-inf
2014-10-30 00:00:00,12819,1154043,0.0,12819,FREEBIE,2173,2014,N,AD,-inf
2014-12-04 00:00:00,12951,1184046,0.0,12951,FREEBIE,2173,2014,N,AD,-inf
2015-07-19 00:00:00,12820,1344174,0.0,12820,FREEBIE,2236,2015,N,WEB,-inf
2015-08-31 00:00:00,12820,1373199,0.0,12820,FREEBIE,2141,2015,N,PARTNER,-inf
2014-12-15 00:00:00,12507,1166201,0.0,12507,FREEBIE,2141,2014,N,PARTNER,-inf
2015-06-07 00:00:00,13190,1312167,0.0,13190,FREEBIE,2141,2015,N,PARTNER,-inf
2014-12-19 00:00:00,12820,1196288,0.0,12820,FREEBIE,2141,2014,N,PARTNER,-inf
2014-12-16 00:00:00,12820,1193127,0.0,12820,FREEBIE,2141,2014,N,PARTNER,-inf
2014-12-01 00:00:00,12820,1179049,0.0,12820,FREEBIE,2236,2014,N,WEB,-inf
2014-12-02 00:00:00,12820,1182125,0.0,12820,FREEBIE,2141,2014,N,PARTNER,-inf
2014-12-02 00:00:00,12820,1182151,0.0,12820,FREEBIE,2014,2014,N,WEB,-inf
2015-09-14 00:00:00,12820,1382124,0.0,12820,FREEBIE,2236,2015,N,WEB,-inf
2014-12-22 00:00:00,12820,1199014,0.0,12820,FREEBIE,2173,2014,N,AD,-inf
2014-10-30 00:00:00,12820,1154112,0.0,12820,FREEBIE,2236,2014,N,WEB,-inf
2015-10-04 00:00:00,12820,1396117,0.0,12820,FREEBIE,2173,2015,N,AD,-inf
2015-06-15 00:00:00,12820,1318257,0.0,12820,FREEBIE,2141,2015,N,PARTNER,-inf
2015-01-02 00:00:00,12820,1206261,0.0,12820,FREEBIE,2064,2015,N,MAIL,-inf
2015-07-26 00:00:00,12820,1349262,0.0,12820,FREEBIE,2141,2015,N,PARTNER,-inf
2015-06-09 00:00:00,12820,1314161,0.0,12820,FREEBIE,2141,2015,N,PARTNER,-inf
2014-11-14 00:00:00,12506,1167021,0.0,12506,FREEBIE,2141,2014,N,PARTNER,-inf
2015-09-28 00:00:00,12820,1392192,0.0,12820,FREEBIE,2236,2015,N,WEB,-inf
2014-12-08 00:00:00,12820,1186608,0.0,12820,FREEBIE,2173,2014,N,AD,-inf
2014-11-25 00:00:00,12819,1176111,0.0,12819,FREEBIE,2109,2014,Y,AD,-inf
2014-01-27 00:00:00,10994,1090881,9.94,10994,GAME,2236,2014,N,WEB,2.2965670206684825
2015-11-16 00:00:00,13534,1426322,8.95,13534,GAME,2141,2015,N,PARTNER,2.191653532286764
2016-02-04 00:00:00,12830,1485128,99.95,12830,GAME,2236,2016,N,WEB,4.604670060946409
2014-12-16 00:00:00,12170,1193234,40.45,12170,GAME,2141,2014,N,PARTNER,3.700066643504501
2015-02-05 00:00:00,13106,1232022,10.75,13106,GAME,2141,2015,N,PARTNER,2.3749057545736716
2014-12-19 00:00:00,12803,1196319,12.5,12803,GAME,2141,2014,N,PARTNER,2.5257286443082556
2015-10-28 00:00:00,11190,1413198,6.95,11190,GAME,2236,2015,N,WEB,1.9387416595767009
2016-07-11 00:00:00,12830,1595178,99.95,12830,GAME,2141,2016,N,PARTNER,4.604670060946409
2014-03-12 00:00:00,12001,1109621,6.95,12001,GAME,2236,2014,N,WEB,1.9387416595767009
2016-03-29 00:00:00,12170,1522194,39.79,12170,GAME,2141,2016,N,PARTNER,3.683615624438837
2015-05-27 00:00:00,13106,1305717,10.75,13106,GAME,2141,2015,N,PARTNER,2.3749057545736716
2014-12-16 00:00:00,12170,1193234,40.45,12170,GAME,2141,2014,N,PARTNER,3.700066643504501
2015-10-18 00:00:00,13534,1405156,0.0,13534,GAME,2204,2015,N,REFERRAL,-inf
2016-05-24 00:00:00,13259,1564195,18.0,13259,GAME,2141,2016,N,PARTNER,2.8903717578961645
2014-12-10 00:00:00,12170,1187470,89.9,12170,GAME,2236,2014,N,WEB,4.498697941477575
2014-12-19 00:00:00,12813,1196227,5.82,12813,GAME,2141,2014,N,PARTNER,1.7613002617433464
2016-07-11 00:00:00,12131,1595247,17.95,12131,GAME,2236,2016,N,WEB,2.8875901149342877
2014-12-10 00:00:00,11989,1187042,5.46,11989,GAME,2141,2014,N,PARTNER,1.6974487897568136
2016-05-27 00:00:00,12170,1567127,44.95,12170,GAME,2236,2016,N,WEB,3.8055507609176296
2015-12-23 00:00:00,13534,1448515,7.82,13534,GAME,2141,2015,N,PARTNER,2.05668455455722
2015-12-22 00:00:00,11972,1455188,9.94,11972,GAME,2236,2015,N,WEB,2.2965670206684825
2014-11-18 00:00:00,12496,1171225,10.95,12496,GAME,2173,2014,N,AD,2.3933394562625097
2014-04-30 00:00:00,11982,1106245,23.9,11982,GAME,2141,2014,N,PARTNER,3.173878458937465
2013-05-21 00:00:00,11151,1095988,0.0,11151,GAME,2237,2013,N,BULK,-inf
2016-03-15 00:00:00,13108,1511182,11.95,13108,GAME,2117,2016,N,AD,2.4807312783775197
2014-12-15 00:00:00,11989,1192310,6.25,11989,GAME,2141,2014,N,PARTNER,1.8325814637483102
2014-12-03 00:00:00,12815,1183200,11.95,12815,GAME,2236,2014,N,WEB,2.4807312783775197
2014-12-08 00:00:00,10994,1186357,17.9,10994,GAME,2141,2014,N,PARTNER,2.884800712846709
2013-12-23 00:00:00,12004,1112209,8.96,12004,GAME,2236,2013,N,WEB,2.192770226986839
2016-03-21 00:00:00,12803,1516178,0.0,12803,GAME,2117,2016,N,AD,-inf
2014-05-05 00:00:00,11982,1108919,11.95,11982,GAME,2173,2014,N,AD,2.4807312783775197
2014-12-10 00:00:00,11989,1187022,6.25,11989,GAME,2141,2014,N,PARTNER,1.8325814637483102
2014-01-14 00:00:00,10922,1089691,9.94,10922,GAME,2236,2014,N,WEB,2.2965670206684825
2016-08-24 00:00:00,12124,1625163,6.95,12124,GAME,2141,2016,N,PARTNER,1.9387416595767009
2014-10-01 00:00:00,12816,1149103,9.94,12816,GAME,2236,2014,N,WEB,2.2965670206684825
2015-02-20 00:00:00,12486,1244137,10.84,12486,GAME,2141,2015,N,PARTNER,2.3832429960115
